index_id,as_of_date,Ticker,Name,Weight,Shares,Price
SPX,2020-12-31,ROP UN Equity,Roper Technologies Inc,--,--,431.09
SPX,2020-12-31,ROST UW Equity,Ross Stores Inc,--,--,122.81
SPX,2020-12-31,IDXX UW Equity,IDEXX Laboratories Inc,--,--,499.87
SPX,2020-12-31,SBUX UW Equity,Starbucks Corp,--,--,106.98
SPX,2020-12-31,FOXA UW Equity,Fox Corp,--,--,29.12
SPX,2020-12-31,KEY UN Equity,KeyCorp,--,--,16.41
SPX,2020-12-31,FOX UW Equity,Fox Corp,--,--,28.88
SPX,2020-12-31,STT UN Equity,State Street Corp,--,--,72.78
SPX,2020-12-31,AOS UN Equity,A O Smith Corp,--,--,54.82
SPX,2020-12-31,USB UN Equity,US Bancorp,--,--,46.59
SPX,2020-12-31,GEN UW Equity,Gen Digital Inc,--,--,20.78
SPX,2020-12-31,TROW UW Equity,T Rowe Price Group Inc,--,--,151.39
SPX,2020-12-31,WM UN Equity,Waste Management Inc,--,--,117.93
SPX,2020-12-31,STZ UN Equity,Constellation Brands Inc,--,--,219.05
SPX,2020-12-31,XLNX UW Equity,Xilinx Inc,--,--,141.77
SPX,2020-12-31,XRAY UW Equity,DENTSPLY SIRONA Inc,--,--,52.36
SPX,2020-12-31,ZION UW Equity,Zions Bancorp NA,--,--,43.44
SPX,2020-12-31,ALK UN Equity,Alaska Air Group Inc,--,--,52.0
SPX,2020-12-31,IVZ UN Equity,Invesco Ltd,--,--,17.43
SPX,2020-12-31,INTU UW Equity,Intuit Inc,--,--,379.85
SPX,2020-12-31,MCHP UW Equity,Microchip Technology Inc,--,--,138.11
SPX,2020-12-31,HOLX UW Equity,Hologic Inc,--,--,72.83
SPX,2020-12-31,CB UN Equity,Chubb Ltd,--,--,153.92
SPX,2020-12-31,CFG UN Equity,Citizens Financial Group Inc,--,--,35.76
SPX,2020-12-31,ORLY UW Equity,O'Reilly Automotive Inc,--,--,452.57
SPX,2020-12-31,ALL UN Equity,Allstate Corp/The,--,--,109.93
SPX,2020-12-31,FLIR UW Equity,FLIR Systems Inc,--,--,43.83
SPX,2020-12-31,EQR UN Equity,Equity Residential,--,--,59.28
SPX,2020-12-31,BWA UN Equity,BorgWarner Inc,--,--,38.64
SPX,2020-12-31,HST UW Equity,Host Hotels & Resorts Inc,--,--,14.63
SPX,2020-12-31,INCY UW Equity,Incyte Corp,--,--,86.98
SPX,2020-12-31,SPG UN Equity,Simon Property Group Inc,--,--,85.28
SPX,2020-12-31,TWTR UN Equity,Twitter Inc,--,--,54.15
SPX,2020-12-31,EMN UN Equity,Eastman Chemical Co,--,--,100.28
SPX,2020-12-31,AVB UN Equity,AvalonBay Communities Inc,--,--,160.43
SPX,2020-12-31,PRU UN Equity,Prudential Financial Inc,--,--,78.07
SPX,2020-12-31,UPS UN Equity,United Parcel Service Inc,--,--,168.4
SPX,2020-12-31,WBA UW Equity,Walgreens Boots Alliance Inc,--,--,39.88
SPX,2020-12-31,STE UN Equity,STERIS PLC,--,--,189.54
SPX,2020-12-31,MCK UN Equity,McKesson Corp,--,--,173.92
SPX,2020-12-31,LMT UN Equity,Lockheed Martin Corp,--,--,354.98
SPX,2020-12-31,COR UN Equity,Cencora Inc,--,--,97.76
SPX,2020-12-31,COF UN Equity,Capital One Financial Corp,--,--,98.85
SPX,2020-12-31,WAT UN Equity,Waters Corp,--,--,247.42
SPX,2020-12-31,DLTR UW Equity,Dollar Tree Inc,--,--,108.04
SPX,2020-12-31,DRI UN Equity,Darden Restaurants Inc,--,--,119.12
SPX,2020-12-31,NVR UN Equity,NVR Inc,--,--,4079.86
SPX,2020-12-31,DPZ UN Equity,Domino's Pizza Inc,--,--,383.46
SPX,2020-12-31,NTAP UW Equity,NetApp Inc,--,--,66.24
SPX,2020-12-31,DXC UN Equity,DXC Technology Co,--,--,25.75
SPX,2020-12-31,ODFL UW Equity,Old Dominion Freight Line Inc,--,--,195.18
SPX,2020-12-31,CTXS UW Equity,Citrix Systems Inc,--,--,130.1
SPX,2020-12-31,DVA UN Equity,DaVita Inc,--,--,117.4
SPX,2020-12-31,HIG UN Equity,Hartford Insurance Group Inc/The,--,--,48.98
SPX,2020-12-31,IRM UN Equity,Iron Mountain Inc,--,--,29.48
SPX,2020-12-31,EL UN Equity,Estee Lauder Cos Inc/The,--,--,266.19
SPX,2020-12-31,CDNS UW Equity,Cadence Design Systems Inc,--,--,136.43
SPX,2020-12-31,TYL UN Equity,Tyler Technologies Inc,--,--,436.52
SPX,2020-12-31,UHS UN Equity,Universal Health Services Inc,--,--,137.5
SPX,2020-12-31,SWKS UW Equity,Skyworks Solutions Inc,--,--,152.88
SPX,2020-12-31,NOV UN Equity,NOV Inc,--,--,13.73
SPX,2020-12-31,DGX UN Equity,Quest Diagnostics Inc,--,--,119.17
SPX,2020-12-31,ATVI UW Equity,Activision Blizzard Inc,--,--,92.85
SPX,2020-12-31,ROK UN Equity,Rockwell Automation Inc,--,--,250.81
SPX,2020-12-31,KHC UW Equity,Kraft Heinz Co/The,--,--,34.66
SPX,2020-12-31,AMT UN Equity,American Tower Corp,--,--,224.46
SPX,2020-12-31,REGN UW Equity,Regeneron Pharmaceuticals Inc,--,--,483.11
SPX,2020-12-31,HFC UN Equity,HollyFrontier Corp,--,--,25.85
SPX,2020-12-31,AMZN UW Equity,Amazon.com Inc,--,--,3256.93
SPX,2020-12-31,JKHY UW Equity,Jack Henry & Associates Inc,--,--,161.99
SPX,2020-12-31,RL UN Equity,Ralph Lauren Corp,--,--,103.74
SPX,2020-12-31,BXP UN Equity,BXP Inc,--,--,94.53
SPX,2020-12-31,HWM UN Equity,Howmet Aerospace Inc,--,--,28.54
SPX,2020-12-31,VLO UN Equity,Valero Energy Corp,--,--,56.57
SPX,2020-12-31,SNPS UW Equity,Synopsys Inc,--,--,259.24
SPX,2020-12-31,WU UN Equity,Western Union Co/The,--,--,21.94
SPX,2020-12-31,ETSY UW Equity,Etsy Inc,--,--,177.91
SPX,2020-12-31,CHRW UW Equity,CH Robinson Worldwide Inc,--,--,93.87
SPX,2020-12-31,TDG UN Equity,TransDigm Group Inc,--,--,618.85
SPX,2020-12-31,ACN UN Equity,Accenture PLC,--,--,261.21
SPX,2020-12-31,YUM UN Equity,Yum! Brands Inc,--,--,108.56
SPX,2020-12-31,PLD UN Equity,Prologis Inc,--,--,99.66
SPX,2020-12-31,FE UN Equity,FirstEnergy Corp,--,--,30.61
SPX,2020-12-31,VRSN UW Equity,VeriSign Inc,--,--,216.4
SPX,2020-12-31,PWR UN Equity,Quanta Services Inc,--,--,72.02
SPX,2020-12-31,HSIC UW Equity,Henry Schein Inc,--,--,66.86
SPX,2020-12-31,AEE UN Equity,Ameren Corp,--,--,78.06
SPX,2020-12-31,ANSS UW Equity,ANSYS Inc,--,--,363.8
SPX,2020-12-31,NVDA UW Equity,NVIDIA Corp,--,--,522.2
SPX,2020-12-31,SEE UN Equity,Sealed Air Corp,--,--,45.79
SPX,2020-12-31,CTSH UW Equity,Cognizant Technology Solutions Corp,--,--,81.95
SPX,2020-12-31,SIVBQ UW Equity,SVB Financial Group,--,--,387.83
SPX,2020-12-31,ISRG UW Equity,Intuitive Surgical Inc,--,--,818.1
SPX,2020-12-31,TTWO UW Equity,Take-Two Interactive Software Inc,--,--,207.79
SPX,2020-12-31,RSG UN Equity,Republic Services Inc,--,--,96.3
SPX,2020-12-31,EBAY UW Equity,eBay Inc,--,--,50.25
SPX,2020-12-31,GS UN Equity,Goldman Sachs Group Inc/The,--,--,263.71
SPX,2020-12-31,SBAC UW Equity,SBA Communications Corp,--,--,282.13
SPX,2020-12-31,SRE UN Equity,Sempra,--,--,127.41
SPX,2020-12-31,MCO UN Equity,Moody's Corp,--,--,290.24
SPX,2020-12-31,BKNG UW Equity,Booking Holdings Inc,--,--,2227.27
SPX,2020-12-31,FFIV UW Equity,F5 Inc,--,--,175.94
SPX,2020-12-31,AKAM UW Equity,Akamai Technologies Inc,--,--,104.99
SPX,2020-12-31,MKTX UW Equity,MarketAxess Holdings Inc,--,--,570.56
SPX,2020-12-31,GOOGL UW Equity,Alphabet Inc,--,--,1752.64
SPX,2020-12-31,TFX UN Equity,Teleflex Inc,--,--,411.57
SPX,2020-12-31,ALLE UN Equity,Allegion plc,--,--,116.38
SPX,2020-12-31,NFLX UW Equity,Netflix Inc,--,--,540.73
SPX,2020-12-31,A UN Equity,Agilent Technologies Inc,--,--,118.49
SPX,2020-12-31,ELV UN Equity,Elevance Health Inc,--,--,321.09
SPX,2020-12-31,CME UW Equity,CME Group Inc,--,--,182.05
SPX,2020-12-31,JNPR UN Equity,Juniper Networks Inc,--,--,22.51
SPX,2020-12-31,9903115D UN Equity,Blackrock Finance Inc,--,--,721.54
SPX,2020-12-31,DTE UN Equity,DTE Energy Co,--,--,121.41
SPX,2020-12-31,CE UN Equity,Celanese Corp,--,--,129.94
SPX,2020-12-31,NDAQ UW Equity,Nasdaq Inc,--,--,132.74
SPX,2020-12-31,PM UN Equity,Philip Morris International Inc,--,--,82.79
SPX,2020-12-31,IR UN Equity,Ingersoll Rand Inc,--,--,45.56
SPX,2020-12-31,CRM UN Equity,Salesforce Inc,--,--,222.53
SPX,2020-12-31,HII UN Equity,Huntington Ingalls Industries Inc,--,--,170.48
SPX,2020-12-31,MET UN Equity,MetLife Inc,--,--,46.95
SPX,2020-12-31,UA UN Equity,Under Armour Inc,--,--,14.88
SPX,2020-12-31,TPR UN Equity,Tapestry Inc,--,--,31.08
SPX,2020-12-31,CSX UW Equity,CSX Corp,--,--,90.75
SPX,2020-12-31,EW UN Equity,Edwards Lifesciences Corp,--,--,91.23
SPX,2020-12-31,AMP UN Equity,Ameriprise Financial Inc,--,--,194.33
SPX,2020-12-31,ZBRA UW Equity,Zebra Technologies Corp,--,--,384.33
SPX,2020-12-31,ZBH UN Equity,Zimmer Biomet Holdings Inc,--,--,154.09
SPX,2020-12-31,CBRE UN Equity,CBRE Group Inc,--,--,62.72
SPX,2020-12-31,MA UN Equity,Mastercard Inc,--,--,356.94
SPX,2020-12-31,KMX UN Equity,CarMax Inc,--,--,94.46
SPX,2020-12-31,ICE UN Equity,Intercontinental Exchange Inc,--,--,115.29
SPX,2020-12-31,FIS UN Equity,Fidelity National Information Services Inc,--,--,141.46
SPX,2020-12-31,CMG UN Equity,Chipotle Mexican Grill Inc,--,--,1386.71
SPX,2020-12-31,LYV UN Equity,Live Nation Entertainment Inc,--,--,73.48
SPX,2020-12-31,AIZ UN Equity,Assurant Inc,--,--,136.22
SPX,2020-12-31,NRG UN Equity,NRG Energy Inc,--,--,37.55
SPX,2020-12-31,MNST UW Equity,Monster Beverage Corp,--,--,92.48
SPX,2020-12-31,RF UN Equity,Regions Financial Corp,--,--,16.12
SPX,2020-12-31,MOS UN Equity,Mosaic Co/The,--,--,23.01
SPX,2020-12-31,EXPE UW Equity,Expedia Group Inc,--,--,132.4
SPX,2020-12-31,EVRG UN Equity,Evergy Inc,--,--,55.51
SPX,2020-12-31,DISCA UW Equity,Warner Bros Discovery Inc,--,--,30.09
SPX,2020-12-31,CF UN Equity,CF Industries Holdings Inc,--,--,38.71
SPX,2020-12-31,LDOS UN Equity,Leidos Holdings Inc,--,--,105.12
SPX,2020-12-31,GOOG UW Equity,Alphabet Inc,--,--,1751.88
SPX,2020-12-31,COO UN Equity,Cooper Cos Inc/The,--,--,363.32
SPX,2020-12-31,9983490D UN Equity,TE Connectivity Ltd,--,--,121.07
SPX,2020-12-31,DFS UN Equity,Discover Financial Services,--,--,90.53
SPX,2020-12-31,LIN UN Equity,Linde PLC,--,--,263.51
SPX,2020-12-31,V UN Equity,Visa Inc,--,--,218.73
SPX,2020-12-31,MAA UN Equity,Mid-America Apartment Communities Inc,--,--,126.69
SPX,2020-12-31,XYL UN Equity,Xylem Inc/NY,--,--,101.79
SPX,2020-12-31,MPC UN Equity,Marathon Petroleum Corp,--,--,41.36
SPX,2020-12-31,TSCO UW Equity,Tractor Supply Co,--,--,140.58
SPX,2020-12-31,AMD UW Equity,Advanced Micro Devices Inc,--,--,91.71
SPX,2020-12-31,RMD UN Equity,ResMed Inc,--,--,212.56
SPX,2020-12-31,MTD UN Equity,Mettler-Toledo International Inc,--,--,1139.68
SPX,2020-12-31,CPRT UW Equity,Copart Inc,--,--,127.25
SPX,2020-12-31,FTNT UW Equity,Fortinet Inc,--,--,148.53
SPX,2020-12-31,ESS UN Equity,Essex Property Trust Inc,--,--,237.42
SPX,2020-12-31,O UN Equity,Realty Income Corp,--,--,62.17
SPX,2020-12-31,WRK UN Equity,Westrock Co,--,--,43.53
SPX,2020-12-31,2499073D UN Equity,IHS Markit Ltd,--,--,89.83
SPX,2020-12-31,WAB UN Equity,Westinghouse Air Brake Technologies Corp,--,--,73.2
SPX,2020-12-31,POOL UW Equity,Pool Corp,--,--,372.5
SPX,2020-12-31,WDC UW Equity,Western Digital Corp,--,--,55.39
SPX,2020-12-31,PEP UW Equity,PepsiCo Inc,--,--,148.3
SPX,2020-12-31,FANG UW Equity,Diamondback Energy Inc,--,--,48.4
SPX,2020-12-31,MXIM UW Equity,Maxim Integrated Products Inc,--,--,88.65
SPX,2020-12-31,NOW UN Equity,ServiceNow Inc,--,--,550.43
SPX,2020-12-31,CHD UN Equity,Church & Dwight Co Inc,--,--,87.23
SPX,2020-12-31,DRE UN Equity,Duke Realty Corp,--,--,39.97
SPX,2020-12-31,FRT UN Equity,Federal Realty Investment Trust,--,--,85.12
SPX,2020-12-31,MGM UN Equity,MGM Resorts International,--,--,31.51
SPX,2020-12-31,AEP UW Equity,American Electric Power Co Inc,--,--,83.27
SPX,2020-12-31,JBHT UW Equity,JB Hunt Transport Services Inc,--,--,136.65
SPX,2020-12-31,LRCX UW Equity,Lam Research Corp,--,--,472.27
SPX,2020-12-31,MHK UN Equity,Mohawk Industries Inc,--,--,140.95
SPX,2020-12-31,PNR UN Equity,Pentair PLC,--,--,53.09
SPX,2020-12-31,VRTX UW Equity,Vertex Pharmaceuticals Inc,--,--,236.34
SPX,2020-12-31,AMCR UN Equity,Amcor PLC,--,--,11.77
SPX,2020-12-31,META UW Equity,Meta Platforms Inc,--,--,273.16
SPX,2020-12-31,TMUS UW Equity,T-Mobile US Inc,--,--,134.85
SPX,2020-12-31,URI UN Equity,United Rentals Inc,--,--,231.91
SPX,2020-12-31,ARE UN Equity,Alexandria Real Estate Equities Inc,--,--,178.22
SPX,2020-12-31,ABMD UW Equity,ABIOMED Inc,--,--,324.2
SPX,2020-12-31,DAL UN Equity,Delta Air Lines Inc,--,--,40.21
SPX,2020-12-31,UAL UW Equity,United Airlines Holdings Inc,--,--,43.25
SPX,2020-12-31,STX UW Equity,Seagate Technology Holdings PLC,--,--,62.16
SPX,2020-12-31,CNC UN Equity,Centene Corp,--,--,60.03
SPX,2020-12-31,MLM UN Equity,Martin Marietta Materials Inc,--,--,283.97
SPX,2020-12-31,TER UW Equity,Teradyne Inc,--,--,119.89
SPX,2020-12-31,PYPL UW Equity,PayPal Holdings Inc,--,--,234.2
SPX,2020-12-31,TSLA UW Equity,Tesla Inc,--,--,705.67
SPX,2020-12-31,DISH UW Equity,DISH Network Corp,--,--,32.34
SPX,2020-12-31,ALXN UW Equity,Alexion Pharmaceuticals Inc/MA,--,--,156.24
SPX,2020-12-31,DOW UN Equity,Dow Inc,--,--,55.5
SPX,2020-12-31,EG UN Equity,Everest Group Ltd,--,--,234.09
SPX,2020-12-31,TDY UN Equity,Teledyne Technologies Inc,--,--,391.98
SPX,2020-12-31,NWSA UW Equity,News Corp,--,--,17.97
SPX,2020-12-31,EXC UW Equity,Exelon Corp,--,--,42.22
SPX,2020-12-31,GPN UN Equity,Global Payments Inc,--,--,215.42
SPX,2020-12-31,CCI UN Equity,Crown Castle Inc,--,--,159.19
SPX,2020-12-31,9991429D UN Equity,Aptiv Irish Holdings Ltd,--,--,130.29
SPX,2020-12-31,AAP UN Equity,Advance Auto Parts Inc,--,--,157.51
SPX,2020-12-31,ALGN UW Equity,Align Technology Inc,--,--,534.38
SPX,2020-12-31,ILMN UW Equity,Illumina Inc,--,--,370.0
SPX,2020-12-31,LKQ UW Equity,LKQ Corp,--,--,35.24
SPX,2020-12-31,NLSN UN Equity,Nielsen Holdings Ltd,--,--,20.87
SPX,2020-12-31,GRMN UW Equity,Garmin Ltd,--,--,119.66
SPX,2020-12-31,ZTS UN Equity,Zoetis Inc,--,--,165.5
SPX,2020-12-31,EQIX UW Equity,Equinix Inc,--,--,714.18
SPX,2020-12-31,DLR UN Equity,Digital Realty Trust Inc,--,--,139.51
SPX,2020-12-31,LVS UN Equity,Las Vegas Sands Corp,--,--,59.6
SPX,2020-12-31,DISCK UW Equity,Warner Bros Discovery Inc,--,--,26.19
SPX,2020-12-31,CXO UN Equity,Concho Resources Inc,--,--,58.35
SPX,2020-12-31,RCL UN Equity,Royal Caribbean Cruises Ltd,--,--,74.69
SPX,2020-12-31,CCL UN Equity,Carnival Corp,--,--,21.66
SPX,2020-12-31,SLG UN Equity,SL Green Realty Corp,--,--,59.58
SPX,2020-12-31,IFF UN Equity,International Flavors & Fragrances Inc,--,--,108.84
SPX,2020-12-31,DD UN Equity,DuPont de Nemours Inc,--,--,71.11
SPX,2020-12-31,COP UN Equity,ConocoPhillips,--,--,39.99
SPX,2020-12-31,2078185D UN Equity,Tiffany & Co,--,--,131.45
SPX,2020-12-31,NCLH UN Equity,Norwegian Cruise Line Holdings Ltd,--,--,25.43
SPX,2020-12-31,MS UN Equity,Morgan Stanley,--,--,68.53
SPX,2020-12-31,APH UN Equity,Amphenol Corp,--,--,130.77
SPX,2020-12-31,PXD UN Equity,Pioneer Natural Resources Co,--,--,113.89
SPX,2020-12-31,DVN UN Equity,Devon Energy Corp,--,--,15.81
SPX,2020-12-31,FTI UN Equity,TechnipFMC PLC,--,--,9.4
SPX,2020-12-31,WYNN UW Equity,Wynn Resorts Ltd,--,--,112.83
SPX,2020-12-31,APA UW Equity,APA Corp,--,--,14.19
SPX,2020-12-31,ALB UN Equity,Albemarle Corp,--,--,147.52
SPX,2020-12-31,VNT UN Equity,Vontier Corp,--,--,33.4
SPX,2021-12-31,WEC UN Equity,WEC Energy Group Inc,--,--,97.07
SPX,2021-12-31,LYB UN Equity,LyondellBasell Industries NV,--,--,92.23
SPX,2021-12-31,CAT UN Equity,Caterpillar Inc,--,--,206.74
SPX,2021-12-31,JPM UN Equity,JPMorgan Chase & Co,--,--,158.35
SPX,2021-12-31,CVX UN Equity,Chevron Corp,--,--,117.35
SPX,2021-12-31,KO UN Equity,Coca-Cola Co/The,--,--,59.21
SPX,2021-12-31,EXR UN Equity,Extra Space Storage Inc,--,--,226.73
SPX,2021-12-31,CPAY UN Equity,Corpay Inc,--,--,223.84
SPX,2021-12-31,XOM UN Equity,Exxon Mobil Corp,--,--,61.19
SPX,2021-12-31,IBM UN Equity,International Business Machines Corp,--,--,133.66
SPX,2021-12-31,JNJ UN Equity,Johnson & Johnson,--,--,171.07
SPX,2021-12-31,MCD UN Equity,McDonald's Corp,--,--,268.07
SPX,2021-12-31,MRK UN Equity,Merck & Co Inc,--,--,76.64
SPX,2021-12-31,AWK UN Equity,American Water Works Co Inc,--,--,188.86
SPX,2021-12-31,PFE UN Equity,Pfizer Inc,--,--,59.05
SPX,2021-12-31,T UN Equity,AT&T Inc,--,--,24.6
SPX,2021-12-31,AIG UN Equity,American International Group Inc,--,--,56.86
SPX,2021-12-31,HCA UN Equity,HCA Healthcare Inc,--,--,256.92
SPX,2021-12-31,UAA UN Equity,Under Armour Inc,--,--,21.19
SPX,2021-12-31,IP UN Equity,International Paper Co,--,--,46.98
SPX,2021-12-31,ABT UN Equity,Abbott Laboratories,--,--,140.74
SPX,2021-12-31,HES UN Equity,Hess Corp,--,--,74.03
SPX,2021-12-31,VRSK UW Equity,Verisk Analytics Inc,--,--,228.73
SPX,2021-12-31,AVY UN Equity,Avery Dennison Corp,--,--,216.57
SPX,2021-12-31,BALL UN Equity,Ball Corp,--,--,96.27
SPX,2021-12-31,BAX UN Equity,Baxter International Inc,--,--,85.84
SPX,2021-12-31,BRK/B UN Equity,Berkshire Hathaway Inc,--,--,299.0
SPX,2021-12-31,BSX UN Equity,Boston Scientific Corp,--,--,42.48
SPX,2021-12-31,FBIN UN Equity,Fortune Brands Innovations Inc,--,--,106.9
SPX,2021-12-31,CTRA UN Equity,Coterra Energy Inc,--,--,19.0
SPX,2021-12-31,HLT UN Equity,Hilton Worldwide Holdings Inc,--,--,155.99
SPX,2021-12-31,LUMN UN Equity,Lumen Technologies Inc,--,--,12.55
SPX,2021-12-31,NWL UW Equity,Newell Brands Inc,--,--,21.84
SPX,2021-12-31,CL UN Equity,Colgate-Palmolive Co,--,--,85.34
SPX,2021-12-31,EPAM UN Equity,EPAM Systems Inc,--,--,668.45
SPX,2021-12-31,IPGP UW Equity,IPG Photonics Corp,--,--,172.14
SPX,2021-12-31,ED UN Equity,Consolidated Edison Inc,--,--,85.32
SPX,2021-12-31,CZR UW Equity,Caesars Entertainment Inc,--,--,93.53
SPX,2021-12-31,DOV UN Equity,Dover Corp,--,--,181.6
SPX,2021-12-31,LNT UW Equity,Alliant Energy Corp,--,--,61.47
SPX,2021-12-31,DUK UN Equity,Duke Energy Corp,--,--,104.9
SPX,2021-12-31,REG UW Equity,Regency Centers Corp,--,--,75.35
SPX,2021-12-31,ETN UN Equity,Eaton Corp PLC,--,--,172.82
SPX,2021-12-31,ECL UN Equity,Ecolab Inc,--,--,234.59
SPX,2021-12-31,EOG UN Equity,EOG Resources Inc,--,--,88.83
SPX,2021-12-31,ETR UN Equity,Entergy Corp,--,--,112.65
SPX,2021-12-31,EFX UN Equity,Equifax Inc,--,--,292.79
SPX,2021-12-31,IQV UN Equity,IQVIA Holdings Inc,--,--,282.14
SPX,2021-12-31,IT UN Equity,Gartner Inc,--,--,334.32
SPX,2021-12-31,FMC UN Equity,FMC Corp,--,--,109.89
SPX,2021-12-31,NEE UN Equity,NextEra Energy Inc,--,--,93.36
SPX,2021-12-31,GRMN UN Equity,Garmin Ltd,--,--,136.17
SPX,2021-12-31,DXCM UW Equity,Dexcom Inc,--,--,536.95
SPX,2021-12-31,GPC UN Equity,Genuine Parts Co,--,--,140.2
SPX,2021-12-31,GWW UN Equity,WW Grainger Inc,--,--,518.24
SPX,2021-12-31,LHX UN Equity,L3Harris Technologies Inc,--,--,213.24
SPX,2021-12-31,FTV UN Equity,Fortive Corp,--,--,76.29
SPX,2021-12-31,HSY UN Equity,Hershey Co/The,--,--,193.47
SPX,2021-12-31,CNP UN Equity,CenterPoint Energy Inc,--,--,27.91
SPX,2021-12-31,HUM UN Equity,Humana Inc,--,--,463.86
SPX,2021-12-31,ITW UN Equity,Illinois Tool Works Inc,--,--,246.8
SPX,2021-12-31,CDW UW Equity,CDW Corp/DE,--,--,204.78
SPX,2021-12-31,GNRC UN Equity,Generac Holdings Inc,--,--,351.92
SPX,2021-12-31,NXPI UW Equity,NXP Semiconductors NV,--,--,227.78
SPX,2021-12-31,K UN Equity,Kellanova,--,--,64.42
SPX,2021-12-31,LLY UN Equity,Eli Lilly & Co,--,--,276.22
SPX,2021-12-31,IEX UN Equity,IDEX Corp,--,--,236.32
SPX,2021-12-31,MMC UN Equity,Marsh & McLennan Cos Inc,--,--,173.82
SPX,2021-12-31,VTRS UW Equity,Viatris Inc,--,--,13.53
SPX,2021-12-31,MSI UN Equity,Motorola Solutions Inc,--,--,271.7
SPX,2021-12-31,CBOE UF Equity,Cboe Global Markets Inc,--,--,130.4
SPX,2021-12-31,NEM UN Equity,Newmont Corp,--,--,62.02
SPX,2021-12-31,NI UN Equity,NiSource Inc,--,--,27.61
SPX,2021-12-31,ES UN Equity,Eversource Energy,--,--,90.98
SPX,2021-12-31,OXY UN Equity,Occidental Petroleum Corp,--,--,28.99
SPX,2021-12-31,OKE UN Equity,ONEOK Inc,--,--,58.76
SPX,2021-12-31,ROL UN Equity,Rollins Inc,--,--,34.21
SPX,2021-12-31,PPL UN Equity,PPL Corp,--,--,30.06
SPX,2021-12-31,PNW UN Equity,Pinnacle West Capital Corp,--,--,70.59
SPX,2021-12-31,PPG UN Equity,PPG Industries Inc,--,--,172.44
SPX,2021-12-31,PEG UN Equity,Public Service Enterprise Group Inc,--,--,66.73
SPX,2021-12-31,EIX UN Equity,Edison International,--,--,68.25
SPX,2021-12-31,SCHW UN Equity,Charles Schwab Corp/The,--,--,84.1
SPX,2021-12-31,SHW UN Equity,Sherwin-Williams Co/The,--,--,352.16
SPX,2021-12-31,WST UN Equity,West Pharmaceutical Services Inc,--,--,469.01
SPX,2021-12-31,AME UN Equity,AMETEK Inc,--,--,147.04
SPX,2021-12-31,SO UN Equity,Southern Co/The,--,--,68.58
SPX,2021-12-31,TFC UN Equity,Truist Financial Corp,--,--,58.55
SPX,2021-12-31,SWK UN Equity,Stanley Black & Decker Inc,--,--,188.62
SPX,2021-12-31,PSA UN Equity,Public Storage,--,--,374.56
SPX,2021-12-31,ANET UN Equity,Arista Networks Inc,--,--,143.75
SPX,2021-12-31,TXT UN Equity,Textron Inc,--,--,77.2
SPX,2021-12-31,TMO UN Equity,Thermo Fisher Scientific Inc,--,--,667.24
SPX,2021-12-31,GL UN Equity,Globe Life Inc,--,--,93.72
SPX,2021-12-31,UNH UN Equity,UnitedHealth Group Inc,--,--,502.14
SPX,2021-12-31,MRO UN Equity,Marathon Oil Corp,--,--,16.42
SPX,2021-12-31,BIO UN Equity,Bio-Rad Laboratories Inc,--,--,755.57
SPX,2021-12-31,VTR UN Equity,Ventas Inc,--,--,51.12
SPX,2021-12-31,VNO UN Equity,Vornado Realty Trust,--,--,41.86
SPX,2021-12-31,VMC UN Equity,Vulcan Materials Co,--,--,207.58
SPX,2021-12-31,WMB UN Equity,Williams Cos Inc/The,--,--,26.04
SPX,2021-12-31,AES UN Equity,AES Corp/The,--,--,24.3
SPX,2021-12-31,AMGN UW Equity,Amgen Inc,--,--,224.97
SPX,2021-12-31,TAP UN Equity,Molson Coors Beverage Co,--,--,46.35
SPX,2021-12-31,MAR UW Equity,Marriott International Inc/MD,--,--,165.24
SPX,2021-12-31,FRCB UN Equity,First Republic Bank/CA,--,--,206.51
SPX,2021-12-31,SYK UN Equity,Stryker Corp,--,--,267.42
SPX,2021-12-31,CINF UW Equity,Cincinnati Financial Corp,--,--,113.93
SPX,2021-12-31,PARA UW Equity,Paramount Global,--,--,30.18
SPX,2021-12-31,EXPD UW Equity,Expeditors International of Washington Inc,--,--,134.29
SPX,2021-12-31,XEL UW Equity,Xcel Energy Inc,--,--,67.7
SPX,2021-12-31,FISV UW Equity,Fiserv Inc,--,--,103.79
SPX,2021-12-31,FITB UW Equity,Fifth Third Bancorp,--,--,43.55
SPX,2021-12-31,GILD UW Equity,Gilead Sciences Inc,--,--,72.61
SPX,2021-12-31,HAS UW Equity,Hasbro Inc,--,--,101.78
SPX,2021-12-31,WELL UN Equity,Welltower Inc,--,--,85.77
SPX,2021-12-31,BIIB UW Equity,Biogen Inc,--,--,239.92
SPX,2021-12-31,PKG UN Equity,Packaging Corp of America,--,--,136.15
SPX,2021-12-31,ROP UN Equity,Roper Technologies Inc,--,--,491.86
SPX,2021-12-31,IDXX UW Equity,IDEXX Laboratories Inc,--,--,658.46
SPX,2021-12-31,WM UN Equity,Waste Management Inc,--,--,166.9
SPX,2021-12-31,XRAY UW Equity,DENTSPLY SIRONA Inc,--,--,55.79
SPX,2021-12-31,CB UN Equity,Chubb Ltd,--,--,193.31
SPX,2021-12-31,ORLY UW Equity,O'Reilly Automotive Inc,--,--,706.23
SPX,2021-12-31,BWA UN Equity,BorgWarner Inc,--,--,45.07
